_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
5005418,37.7516,-81.9977,1200,ANF,ML,2.3,WEST VIRGINIA,2014-09-19T16:31:19,2014/09/19 12:31:19-04,1,1
4369820,37.686,-82.0538,6400,ANF,ML,2.1,WEST VIRGINIA,2013-06-08T16:20:44,2013/06/08 12:20:44-04,1,1
5110466,37.7915,-82.1332,2900,ANF,ML,2.4,WEST VIRGINIA,2014-11-25T20:56:43,2014/11/25 15:56:43-05,1,1
5109395,40.8796,-75.8267,6700,ANF,ML,2,PENNSYLVANIA,2014-12-17T18:38:57,2014/12/17 13:38:57-05,1,1
4371760,37.9911,-81.3912,8600,ANF,ML,2.3,WEST VIRGINIA,2013-08-01T19:36:14,2013/08/01 15:36:14-04,1,1
4371767,38.0222,-81.4621,2400,ANF,ML,2.2,WEST VIRGINIA,2013-08-01T21:04:06,2013/08/01 17:04:06-04,1,1
4371831,40.7294,-76.0261,14100,ANF,ML,1.4,PENNSYLVANIA,2013-08-05T15:39:52,2013/08/05 11:39:52-04,1,1
4813104,43.5916,-75.3407,13300,ANF,ML,1.9,NEW YORK,2014-04-29T14:56:15,2014/04/29 10:56:15-04,1,1
usp00029g6,45.19,-75.05,14000,NEIC,mblg,3.2,"Ontario-Quebec border region, Canada",1984-11-26T09:03:49.000Z,1984/11/26 04:03:49-05,0,0
usp0002bdu,40.993,-73.828,5200,NEIC,md,2.2,New York,1985-01-26T19:06:46.970Z,1985/01/26 14:06:46-05,0,0
usp0002fqj,37.248,-80.485,11100,NEIC,md,2.8,West Virginia,1985-06-10T12:22:38.300Z,1985/06/10 08:22:38-04,0,0
usp0002kxs,40.99,-73.82,5000,NEIC,md,2,New York,1985-10-19T10:05:46.000Z,1985/10/19 06:05:46-04,0,0
usp000gwa7,44.377,-73.795,10000,NEIC,md,2.2,New York,2009-04-18T00:43:29.570Z,2009/04/17 20:43:29-04,0,0
usp000gwg6,40.073,-77.002,1000,NEIC,md,1.1,Pennsylvania,2009-04-22T13:21:14.160Z,2009/04/22 09:21:14-04,0,0
usp000gwh8,40.085,-76.998,1000,NEIC,md,2.4,Pennsylvania,2009-04-23T22:26:04.000Z,2009/04/23 18:26:04-04,0,0
usp000gwhm,40.064,-77.027,1500,NEIC,md,2.9,Pennsylvania,2009-04-24T05:36:48.810Z,2009/04/24 01:36:48-04,0,0
usp000gwj0,38.81,-82.27,5000,NEIC,mblg,3.3,Ohio,2009-04-24T13:42:46.030Z,2009/04/24 09:42:46-04,0,0
usp000gwq2,40.073,-77.013,1000,NEIC,md,2,Pennsylvania,2009-04-30T22:36:11.380Z,2009/04/30 18:36:11-04,0,0
usp000gx0h,40.088,-77.001,1000,NEIC,md,1.3,Pennsylvania,2009-05-11T05:18:23.180Z,2009/05/11 01:18:23-04,0,0
usp000gx8n,42.571,-74.112,9000,NEIC,md,3,New York,2009-05-18T00:53:29.930Z,2009/05/17 20:53:29-04,0,0
usp000gx8v,42.567,-74.109,6000,NEIC,md,2.1,New York,2009-05-18T07:21:57.000Z,2009/05/18 03:21:57-04,0,0
5110444,37.8667,-81.8386,2800,ANF,ML,2.4,WEST VIRGINIA,2014-11-22T18:36:57,2014/11/22 13:36:57-05,1,1
5109401,38.0345,-81.497,7400,ANF,ML,2.8,WEST VIRGINIA,2014-12-20T20:48:02,2014/12/20 15:48:02-05,1,1
5110313,40.1671,-80.9521,12900,ANF,ML,2.5,PENNSYLVANIA,2014-11-10T20:59:25,2014/11/10 15:59:25-05,1,1
5110375,37.9496,-81.3663,9500,ANF,ML,2.3,WEST VIRGINIA,2014-11-14T20:53:10,2014/11/14 15:53:10-05,1,1
5110460,41.4521,-77.3709,11100,ANF,ML,2.1,PENNSYLVANIA,2014-11-25T16:26:59,2014/11/25 11:26:59-05,1,1
5110483,41.0997,-78.367,3100,ANF,ML,2.1,PENNSYLVANIA,2014-11-28T16:14:11,2014/11/28 11:14:11-05,1,1
5109389,43.7508,-74.1109,17000,ANF,ML,2.2,NEW YORK,2014-12-16T17:58:29,2014/12/16 12:58:29-05,1,1
5111627,42.4991,-73.8542,18900,ANF,ML,2.2,NEW YORK,2015-01-02T18:08:29,2015/01/02 13:08:29-05,1,1
